clean_text,retweets,favorites
MMS will be a great long term stock to hold. Get Ready. Electric Cars are About to Takeover China  tric-cars-are-about-to-takeover-china/ … via,0.0,1.0
"Today, I set mine and 's cars on fire.",1.0,0.0
No one realizes they're being fooled because they're too busy laughing at the fool. –Finn McMissile ( Cars ),0.0,0.0
"Universal Scratch Repair Cloth Car Scratch Microfiber Remover Paint Clear Coat Applicator for All...""   """,0.0,0.0
"if it wasnt for workers All of us would not have cd,cvd,machines, cars etc,etc",0.0,2.0
Report: Self-Driving Cars Can Be Hacked with 'Just 43 and a Laser Pointer' - Breitbart   via,0.0,0.0
Cheer on free cabs Corpus Christi! Hail free cars with free credit using pay code GUESTS forur freebie. Cool show.,0.0,0.0
About to go look at some cars,0.0,0.0
"Cars of Cuba 2.16. Fiat . Centro Havana Habana, Cuba .",0.0,0.0
"harassment Exiting home, am, spy by the entrance, red spy cars , more spies bikers, vehicles,...  ",0.0,0.0
Nice change to dodge trees rather than cars ... .,0.0,1.0
"Chinese firms ordered to pay Disney, Pixar 194,000 for copying ' Cars ': Xinhua  ",0.0,0.0
"By , self-driving cars will have progressed so far that they can drive safely at speeds as fast...""   """,0.0,0.0
Testing the Fanatec CSL Elite with Project CARS  ,0.0,0.0
I liked a video   Graham Seymour - Chasing Cars,0.0,0.0
The Tearaways - Girls Who Love Cars on   radionetwork.com,6.0,6.0
Baby& first four wheel(chair) drive! How toy cars are being customized to ... . ur-wheelchair-drive-how-toy-cars-are-being-customized-to?utm_source=twitter&utm_medium=evergreen_post_tweeter&utm_campaign=website …,0.0,0.0
also prob the reason why most of us awe to better smartphone battery life while we shrug to EV ( cars ) improvements,0.0,0.0
"This is a local station w/ random cars being worked on (like that Maserati ). Here are a , Supra, and V12 Merc.",0.0,3.0
"I liked a video from   GTA PC Online - Flying Cars , Ramp Cars , Ugly Masks, and Rocket",0.0,0.0
"We dont pray for love, we just pray for cars",0.0,0.0
The Tearaways - Girls Who Love Cars on   radionetwork.com,6.0,6.0
The Tearaways - Girls Who Love Cars on   radionetwork.com,6.0,6.0
The Tearaways - Girls Who Love Cars on   midwestbroadcastinggroup.com,6.0,6.0
"Cars of Cuba. 2.16. Centro Havana. Habana, Cuba .",0.0,0.0
Adicionei um vídeo a uma playlist   moking … girls baby | smoking girls group | smoking girls in cars |,0.0,0.0
"When medication says “do not operate heavy machinery” they’re probably mainly referring to cars , but my... ",0.0,0.0
"Chinese firms ordered to pay Disney, Pixar 194,000 for copying ' Cars ': Xinhua  ",0.0,0.0
Racing racing cars in the park in the dark .,0.0,0.0
Cars can be repaired.....,0.0,1.0
"Reuters: Chinese firms ordered to pay Disney, Pixar 194,000 for copying ' Cars ': Xinhua  ",0.0,0.0
"Chinese firms ordered to pay Disney, Pixar 194,000 for copying ' Cars ': Xinhua  ",84.0,91.0
kinda like all the concept cars at the annual motor shows?,0.0,1.0
I know it's crazy cause other cars at the mall got broken into,0.0,0.0
crack out a few of the cars at MTC and let's do a pure GP in January! Happy New Year Zak,0.0,0.0
"/ Apple is the new Intel, Amazon is the new Apple. Autonomous Cars are it (it does not matter if they are electric)",0.0,1.0
"Self-driving cars are already deciding who to kill,    ",0.0,0.0
Definitely one of the sexiest looking… .,0.0,1.0
"'Cuz giving US 20 TRILLION , , , & , is SO much better right? LOL  atus/811000832674041856 …",0.0,0.0
Just a boy and his dad playing cars . LaZ6iyOTZsmRm_NdrPZt2kCnUc0/ …,0.0,0.0
Extremely disappointing not to see flying cars or cloud cities in . I want my jetpacks.,1.0,20.0
Decades separate those two cars but they still have the same DNA. I would definitely go on track with the GT4....  ,0.0,0.0
tractor was flipped in the trees and the other cars were torn up,0.0,0.0
how many different cars and championship are you going to win in this year? Keep it up. F1 by,0.0,1.0
Please RT? Geneva show ? Bentley extends Mulsanne  ,0.0,0.0
"A new year, a new car? Best new cars for ...  ",0.0,0.0
"Today was a bad day for yellow cars , apparently...",0.0,1.0
Please RT? Video: Plugging in changes everything!  ,0.0,0.0
Now Playing on   Norrie Paramor~Theme from 'Z' Cars '~,0.0,0.0
I liked a video   Subscribe To My New Project. Abandoned Old Rusty Trains. Abandoned Train Cars,0.0,0.0
Got some cars on track helping to roll it in.,0.0,0.0
"Dystopian short fiction on the future of data science, self-driving cars , and employment trends, by Tim Maughan   ective-fiction-elevated …",4.0,8.0
Please RT? Hyundai and Kia to Pay 41.2 Million to States for False EPA Estimates  ,0.0,0.0
"remember wawasan . and we all thought there'll be flying cars but the only that really flying "" now is your fckng money""",0.0,0.0
What a cutey My cars dirty! Lol x x,0.0,0.0
Hate when I wake up and my cars gone. My thinks it's okay to take it whenever she wants,0.0,2.0
New favorite: The Cars / Since You're Gone .,0.0,0.0
"Please RT? Livin' in the U.A.E.: Fenyr SuperSport Is a Homegrown, -hp Supercar  ",0.0,0.0
Forget etic cars . Managing Editor Carl Anthony on why are the most desirable vehicles.  ,0.0,0.0
Petition: Urge to clean up pollution from cars and trucks   dYDQfI.twitter … via ~,0.0,0.0
"Flaming phones and fake news aside, tech in was great. Driverless cars , cancer-diagnosing robots, you name it.  ",0.0,3.0
better be the year of flying cars,0.0,0.0
Cars Official US Teaser Trailer  ,0.0,0.0
Please RT? Video: Plugging in changes everything!  ,0.0,0.0
Watch this huge combat robot play with real cars for fun  ,1.0,2.0
Wouldn't you like to drive off in one of these new cars ? LAST DAY to get a ticket! Call now! -519-255-1002 | Toll Free: -800-561-3044,0.0,0.0
celebrates with a powerful sentiment:,0.0,0.0
cars signed in for the Modlite Hangover at Motor Speedway,0.0,0.0
Awesome Cars With Terrible Paintjobs  ,1.0,1.0
self driving cars will fall into the hands of terrorists. This idiocy must be stopped NOW.,0.0,0.0
The perfect gift for any dog owner: DOGS IN CARS captures the joys of being a dog...in a car.,1.0,2.0
Electric Cars : Still Unpopular with Buyers and Unprofitable for Sellers . ric-cars-still-unpopular-with-buyers-and-unprofitable-for-sellers-1482940661?utm_campaign=crowdfire&utm_content=crowdfire&utm_mediumcial&utm_source=twitter …,0.0,0.0
yeah we are naman nagtago kami behind the cars but still super scary huhu,0.0,0.0
There's a fire truck and cop cars houses away...,0.0,0.0
- Grosjean: Haas needs both cars to score  ,0.0,0.0
Amazing retail concept in Miami mixing classic cars and guitars. A must see! – bei Wynwood Arts District,0.0,2.0
Bad idea. I would not be comfortable in these cars at all! No way!,0.0,0.0
eBay: Cowley Wedding Car 's style full convertible wedding car LHD     ukdeals.rssdata.net,0.0,3.0
whats the future like ? Is it flyig cars in ??,1.0,2.0
I'm earning in Find The Cars .  ,0.0,0.0
Report: Self-Driving Cars Can Be Hacked with 'Just 43 and a Laser Pointer' - Breitbart  ,0.0,1.0
Russian personnel vacate compounds in NewYork + Maryland . ersonnel-vacate-compounds-york-slideshow-wp-211814858.html?soc_srccial-sh&soc_trk=tw … via Lots a pics of black cars and buses. MoveOUT,0.0,0.0
") I love cars , and am proud to say I owned one of my dream cars for years",0.0,0.0
I think this is the Governor's strategy to get cars off the road. Break them one at a time with poor road conditions,0.0,0.0
For all those traveling on the highways today...the boys are OUT!! & both north and south are filled with undercover cars .,0.0,0.0
We will have coal powered cars made entirely of steel.,0.0,0.0
"Xinhua: Chinese firms ordered to pay 194,000 for copying ' Cars '  newshour.online/2016/12/31/xin hua-chinese-firms-ordered-pay-disney-pixar-194000-copying-cars/ …",0.0,0.0
Report: Self-Driving Cars Can Be Hacked with 'Just 43 and a (presumably Russian) Laser Pointer' - Breitbart  ,0.0,0.0
"Compound Scratch Remover Set Fix it Pro Repair Clear Coat Applicator Pen for All...""   """,0.0,0.0
"Can't really see, but there's like cop cars lined up. I wonder what for.",0.0,2.0
After my interview I started looking for places & new cars as if I had the job.,0.0,0.0
Run'em up! Having a blast with your father and cars is awesome. Had to take one good day off and… .,0.0,0.0
Wouldn't surprise me if they then make self driving cars mandatory.,0.0,0.0
PLEASE RT! DO NOT LEAVE ANYTHING OF VALUE IN YOUR CARS !!  atus/814171787294547968 …,2.0,0.0
"Lightning McQueen joins the Toy Story Travelling Circus after his Big Crash in Cars .With Woody ,Hamm,...  ",0.0,0.0
The Most Controversial New Cars Of . controversial-new-cars-of-2016/ …,0.0,0.0
We yung ghetto stars fucking high class broads in big body cars ..let's hit the titty bar,0.0,1.0
I'll be found outside my house shouting at cars soon!!!,0.0,0.0
Later I am go to show my cars in gta I'm love with this new car of mine:3,0.0,1.0
I liked a video from   Cars Trailer Predictions Lightning McQueen joins the Toy Story,0.0,0.0
Daily | Ignite (ft. Jean-Luc) by Aash Mehta  ,0.0,1.0
"In fairness, umonti fireworks and firecrackers sa neighborhood namin. Instead, busina ng cars na lang. Good Less stress kay Mother Earth.",0.0,0.0
iPhone manufacturer Foxconn reveals plans to fully automate factories  ,0.0,0.0
-driving cars are already deciding who to kill  ,0.0,0.0
"The Best New Year's Eve Deals: GoPro, TurboTax, Dremel, and More: A powerful Dremel, the best…   full/%7E3/WD_i9eLlInI/the-best-new-years-eve-deals-gopro-turbotaremel-1790653278?utm_sourcelvr.it&utm_medium=twitter …",0.0,0.0
"if you got a bad taste in cars , I'm sorry we can't be friends",0.0,1.0
Infiniti's Detroit-bound QX50 Concept has been a long time coming - Roadshow:…   /%7E3/OADgHFfb57s/?utm_sourcelvr.it&utm_medium=twitter …,0.0,0.0
"HORSE EBOOKS MINDEDNESS WE SEE THIS IN THE POLITICS CARS AND PLANETS. ELLEN DEGENERES FART. YOU STAY FART YIELD, UPON OVERRULE FART",0.0,0.0
Goldman Sachs Rated Harley-Davidson as 'Neutral' - Market Realist - Market Realist: Market…   fd=R&ct2=us&usg=AFQjCNFOCS92hGXGcTbbUTAxEKjKZul5cQ&clid=c3a7d30bb8a4878e06b80cf16b898331&cid=52779319902668&ei=vNZnWKinNNL2qAKDsKDICg&url=http%3A%2F%2Fmarketrealist.com%2F2016%2F12%2Fgoldman-sachs-rated-harley-davidson-as-neutral%2F&utm_sourcelvr.it&utm_medium=twitter …,0.0,0.0
It's weird how it seems for some people the response to cars drifting is like. Instinctive,0.0,0.0
Sure many ppl have cars but the payperuse rates are great. families cld ditch second car.,0.0,2.0
"Uneected consequences? Self-Driving Cars Will Exacerbate Organ Shortages""   """,2.0,1.0
Acura TL Used Cars Newark NJ:   via,0.0,0.0
"Bundle of Vtech Innotab games - Turtles, Disney Princesses, Cars , Mickey Mouse: £14.00… ",0.0,0.0
So when it struck : -Lit the beauty in the sky(Firework ) -Revved up our cars and honked it -Lit another firework -Lastly lit some liquor,0.0,0.0
Tales from the front line of : The Rules For Playing Cars With a...   by via,0.0,0.0
If anyone needs a ride tonight feel free to call me before getting in your own cars,0.0,3.0
Self-driving cars has got to be the dumbest idea ever!!,0.0,0.0
TOP TRAILER SUV COMPILATION  via Classification GLS rage,0.0,0.0
Why Google co-founder Larry Page is pouring millions into flying cars . /12/30/14105960/flying-car-future-elained?utm_campaign=vox&utm_content=entry&utm_mediumcial&utm_source=twitter … via,0.0,1.0
self driving cars n trucks will inflict more pain than nafta on middlrclass truckers n taxi drivers n teamsters,0.0,0.0
Which means ISIS hackers can use this tech to ram self-driving cars into crowds.,1.0,0.0
I was at a th of July party in and someone casually brought a case or two of Lokos. Night ended w fireworks ricocheting off cars .,0.0,0.0
will be on the side of F1 cars soon mate,0.0,1.0
At I had job two cars and two rents I wish I could have or would have stayed at my parents home I would have been right leaving,0.0,0.0
Y'all see the line cars and the cop to the left of them???,0.0,0.0
Brighton: Taxis & Rental Cars  ,0.0,0.0
I liked a video   Norfolk Southern Train Almost hits multiple cars,0.0,0.0
"Download our App now, so you can book and track your tonight.  …",0.0,0.0
Copped two cars in the space off a year,0.0,0.0
hahaha i always just assume sounds like that are cars backfiring or fireworks but now u got me fucked up thinking it's guns,0.0,2.0
Those people who drives around with tin cans hanging at the back of their cars or motorcycle are bad .,0.0,0.0
To/Au Canada: Cars /Auto min & Trucks/Camion min; To/Au US/EU: Cars /Auto min Truck/Camion min,0.0,0.0
Its THEM that are selling SCRAP CARS TO OUR PP!=L! Never ever did we have such HORRIFIC accidents inland in December!,0.0,0.0
E. Colonial Dr. Enterprise sales cars . Ask for Amanda D. She is classy and smart as she can be. She will guide you if you listen.,0.0,0.0
A rise in autonomous cars may cause a drop in organs available for transplant . ise-in-autonomous-cars-may-cause-a-drop-in-organs-available-for-transplant/?utm_sourcelvr.it&utm_medium=twitter …,0.0,0.0
"For New Year's Eve, Calgary Transit is operating CTrains later than usual - the last cars will leave downtown at AM.",3.0,3.0
Who Supports A On Citizens Loses His Bid For,0.0,0.0
"For me personally, was a great year. I met amazing people, drove lots of insanely fast cars … .",0.0,0.0
Check out Pixar Rust-eze Toy Car . ?roken=cUgayN&soutknGoalG … via,0.0,0.0
heard they were looking for somebody/something so they were stopping passersby in cars . But they were also armed so... Idek,0.0,1.0
Karma's Chinese Owners Get Approval To Build Electric Cars In Their Homeland: ..    ,0.0,0.0
Wanderlust but with self driving cars . Route . Sounds pretty weak to me.,1.0,1.0
your dream car? — Idk anything about cars so idk sjsj  r/post/64731391?t=1483201101 …,0.0,0.0
"ALL76150 Black and Red Plastic Top Post Style Battery Terminal Cover""   """,0.0,0.0
"cars fucked so can't go out for NYE, cry me a table",0.0,0.0
ColdasNovember puttin work at BachbeatEntertainment. … .,0.0,2.0
Me too Ian.. Just another day to... play with cars LOL,0.0,1.0
The Most Controversial New Cars Of  ,0.0,0.0
  index.html … /automotive /,0.0,0.0
"Everyone outside is shouting, bonking their cars , blowing their party stuff, hitting each other with stoves, and I am just here tweeting.",1.0,3.0
I enjoyed Cars none the less. Looking forward to seeing . And Star Wars fml still didn't see it,0.0,0.0
Miami_Sports Ronda Rousey Hugs Fan in Despair After the Fight (PHOTO)  ,0.0,0.0
The Ugliest Top Sports Cars ever   ,0.0,0.0
it's +am and there's still a lot of cars around lol,0.0,0.0
"Radford city is the worst when it comes to snow. Gravel does not make the snow go away, it makes the paint scratch on everyone's cars .",0.0,0.0
Oprah's famous car giveaway: things you probably didn't know via /r/ cars  ,0.0,0.0
Ringing out . What were your car related highlights? Any plans for ? via /r/ cars  ,0.0,0.0
Ford’s newest self-driving test cars have more compute power and better vision   ds-newest-self-driving-test-cars-have-more-compute-power-and-better-vision/?utm_campaign=crowdfire&utm_content=crowdfire&utm_mediumcial&utm_source=twitter …,1.0,1.0
Utility employs Google mapping cars to sniff out gas leaks   &G,0.0,1.0
Tesla likely to add solar power roofs to cars . o-add-solar-power-roofs-to-cars/ …,0.0,0.0
! Damn I usually apot cars I know. What was you in? Lol,0.0,0.0
"I want to be the person to say if you need a ride tonight I'm only a call away"" but y'all be throwing up in people cars and I'm not bout it""",6.0,15.0
well he would say that wouldnt he. Time for the btitish to buy US cars,0.0,3.0
Mercedes-Benz C-Class Used Cars Carmel IN:   via,0.0,0.0
"Him: What toys have you got?"" Me: ""A dolls house, some cars , a Barbie"" Guess I'm just not feeling it today..""",2.0,4.0
someone hyped about a Cars movie on Twitter? Don't think I've seen that before,0.0,0.0
Just home. police cars around the corner blocking the road. Torches out looking in the middle of the road. No...  ,0.0,0.0
dw_environment: In Madrid as in Sarajevo authorities have banned half the city's cars in an attempt to ease …  … …,0.0,0.0
Liberal Website Worries That Self-Driving Cars Will Save Lives And Cause Organ Donor Shortage   al-website-worries-that-self-driving-cars-will-save-lives-and-cause-organ-donor-shortage …,1.0,0.0
Check out Disney Cars Lightning Mc Queen Mater Birthday Iron on Transfer personalized cust . s-Lightning-Mc-Queen-Mater-Birthday-Iron-on-Transfer-personalized-cust-/201767909663?roken=cUgayN&soutkn=zfrQ3v … via,0.0,0.0
look i dont flaunt my cars or houses so LET ME HAVE MY BEDSHEET SWAG,0.0,0.0
"-I'd wake up with flying cars above my head, robots on the streets -My iPhone battery won't even last a day. Happy friggin New Year",0.0,1.0
Check out new game - Logo Quiz Cars ! It’s created in game builder  ails?id=com.mygamingfever.logoquizcars&hl=en&referrer=utm_source%3Dtweet%26utm_medium%3Dfree_coins …,1.0,0.0
Best Mind BLOWING Concept Cars N Etic Super Car Compilation Zaltra MotorZ   lowing-concept-cars-n-etic-super-car-compilation-zaltra-motorz-5/ …,0.0,0.0
"Cars ,Fireworks,Sky Firecrackers,Other sounds!",0.0,0.0
can you imagine the fleet of cars they would need lol,0.0,2.0
Cars and technology innovation intro Las Vegas  via,0.0,0.0
Flying cars and less traffic >>,0.0,0.0
"Large Lot Aurora AFX Slot Cars , Parts, Pieces, & Repair . ?roken=cUgayN&soutkn=814MDb … via",0.0,0.0
"Daily Twaiku by Buddyo New Years Eve: cars weave Don’t drink and drive… stay alive Sober is wise, guys",0.0,0.0
did you miss?New post: Lao Politburo Forces Officials to Give Up Cars  forces-officials-give-cars/ …,0.0,1.0
I went outside and the smell of fire goddamn They got no chill here Man. Since yesterday: parties fireworks blowing up cars burning people,0.0,1.0
"Racing cars and giggles! Fun morning with the grandbabies! , Kentucky .",0.0,0.0
Laboral lncyprender colores con disney cars lightning mcqueen para niños aprender... . vfe1w&featurehare …,0.0,0.0
Report: Self-Driving Cars Can Be Hacked with 'Just 43 and a Laser Pointer' - Breitbart   via,0.0,0.0
STUCK ON A HIGHWAY BCS PEOPLE STOPPED AND PARKED THEIR CARS IN THE MIDDLE OF THE HIGHWAY TO SEE FIREWORKS WHICH IS LESS THAN MINUTES,0.0,2.0
People be honking on their horns and some are even playing music from their cars . It's a wild party I tell you. AND I'M LOVING IT,0.0,0.0
"People think that they can sell anything. They sell merchandise, they sell homes, cars , desires to shoot for, yet no one can sell feelings.…",0.0,2.0
Hey people. We have flying cars now here in ... And laser swords!,2.0,2.0
"follow me cars , pleasee",0.0,0.0
: HWY south of Leduc rollover and about cars in ditch,0.0,0.0
"At Baierl Budget Cars , we know there's an opportunity to improve the customer eerience... to set ourselves apart.  ",0.0,0.0
Cars the movie SHADOW THE HEDGEHOG forget me nots mediumseagreen,0.0,0.0
": So many cars , I'm like, eeny, menu, miney, moe. So many colors in the diamonds, kaleidoscope. I gotta go to work.",0.0,0.0
"New Yorkers, I use this amazing chinatown car service, 40 to JFK, aways on time, not the nicest cars , but it's cheap : -233-0005",0.0,15.0
"KCC on Twitter: cars looking epic in the snow   … "" """,0.0,0.0
Disney Sues Chinese Film Studio After Copying Animated Movie ‘ Cars ’  ,0.0,0.0
Please RT? The Very Best Car and Driver Stories of  ,0.0,0.0
Please RT? Charging Ahead: What Will It Take for Electric Vehicles to Go Mainstream&quot;  ,0.0,0.0
"Man Shit HUB on Twitter: Musc…   "" """,0.0,0.0
How Subarus Came to Be Seen as Cars for Lesbians  ,0.0,0.0
I think I hear fireworks but lmao mayb it's just cars eloding I also dk,0.0,0.0
Learn Colors With Superheroes Monster Trucks | Transformer Truck | SuperHeroes Cars For Kids:   via,0.0,0.0
Please RT? Major Tom: ICON's Nitrous-Fueled Suzuki GSX-R  ,0.0,0.0
"Sometimes when I'm pushin carts ( ) I like to get as close as I can to customers cars , just to see their faces.",0.0,0.0
this is so relatable. I'm like minutes late every week and the ladies that come early know so they wait for me in their cars,0.0,1.0
Companies are making billions in lithium mining. But these indigenous people are being left out.  ,1.0,0.0
Please RT? Mod-ificent Seven: Ford's Customized F-150 Pickups for SEMA  ,0.0,0.0
Yall Bitch Ass Dummies Hurt One Of My Ppl Speed In Them Stolen Cars On Tut Grave Im Popin Yall Mamas,0.0,0.0
"Spent today on buses, trains and in cars , i'm still travelling but thankfully i have a just… .",0.0,0.0
"On the eve of , AL khail looks like this. Cars packed with chairs placed, over looking the",0.0,3.0
what is the future like? Is there flying cars . Have we visited Mars yet. Is obama fired?,0.0,0.0
Please RT? Chaos in rain-hit NASCAR feeder series race | Weekend Racing Wrap  ,0.0,0.0
"Please RT? FCA Recalls ,000 Jeep Wrangler &;4 for Faulty Airbag Sensors  ",0.0,0.0
"Are you already in ? What's it like? Are there flying cars ? Also, happy mew year, eh!",0.0,2.0
We can have like flags outside our house and matching stickers on our cars it'll be great,0.0,2.0
Cars With The Coolest Shifters  ,0.0,0.0
Please RT? Corvette Stingray ZR1 Spied Flaunting Its Insane Aero Package  ,0.0,0.0
"Please RT? Fewer Doors, More Dollars: Honda Civic Coupe Starts 410 Higher than the Sedan  ",0.0,0.0
Please RT? Lexus RX h AWD Review  ,0.0,0.0
"RelayRides Ambers Cars North Hollywood, California   Awheels.net",0.0,0.0
Please RT? Mercedes-AMG GLS63 MATIC - Instrumented Test  ,0.0,0.0
Correct tire pressure ensures: *proper stability *enhanced braking *fuel-optimized ride - -,0.0,0.0
"It breaks his heart seein' foreign cars , filled with fuel that isn't ours, and wearin' cotton we didn't grow.",12.0,28.0
"Yet again NO , NO sources just childish tweets of anyone who doesn't agree w/ him. THIS idiocy is why we got  /status/815226668440633344 …",1.0,0.0
Autonomous cars seen as smarter than human drivers  ,0.0,0.0
КРУТО! TOP - INSANE Concept Cars -  с помощью,0.0,0.0
Tales from the front line of : The Rules For Playing Cars With a Toddler   -for-playing-cars-with-a-toddler/?utm_source=twitter&utm_medium=evergreen_post_tweeter&utm_campaign=website …,0.0,0.0
"Here is something in a book and not in movies.... if you ever find yourself in a road block with two cars , do not...  ",0.0,0.0
"I liked a video from   GTA PC Online - Flying Cars , Ramp Cars , Ugly Masks, and Rocket",0.0,0.0
They came to meek concert just to bash cars dawg .. And they definitely came up big time off,0.0,0.0
"Taught my yo how to use my drill. I was so excited, he wanted watch cars . It's ok... we got time.",0.0,0.0
"Cars honking, fireworks lighting, firecrackers eloding, families rejoicing, gods plan for now unfolding, what a year what a year",0.0,3.0
Walking On Cars - Speeding Cars,0.0,0.0
"In retrospect of some of us lost things we had no control over: jobs, loved ones, cars , relationships, etc....  ",0.0,0.0
BUSTAKI NA MGA MOTORS TSAKA CARS HAHAHAHAHAHHAHAHAHAHAHA HAPPY NEW YEARRRR!!!,0.0,1.0
San lo villagers are wild??? I have neighbors going around in cars beeping and shouting 'happy new year!' and going in their bikes with pans,0.0,9.0
I feel like I'm in competition with other cars,0.0,0.0
"Visited the Sherlock Holmes Museum, lunch at Speedy's and then went on the Emirates Airline cable cars",0.0,3.0
Had cars brought to me yesterday. Both drivers are but don't know each other. Both drove… .,0.0,0.0
"The GT Asia Series, by the numbers: The GT Asia Series was the closest on record,… . the-2016-gt-asia-series-by-the-numbers-862270/?utm_sourcelvr.it&utm_medium=twitter&utm_campaign=RSS-ALL&utm_term=News&utm_content=www …",0.0,0.0
"Top Stories of , : Rosberg quits while he's ahead: When Rosberg stood up at a press… . ories-of-2016-1-rosberg-quits-while-he-s-ahead-862205/?utm_sourcelvr.it&utm_medium=twitter&utm_campaign=RSS-ALL&utm_term=News&utm_content=www …",0.0,0.0
Bonham’s Las Vegas Auctions January : What We Would Buy!: You don’t have to have unlimited…   gas-auctions-january-2017-what-we-would-buy/?utm_sourcelvr.it&utm_medium=twitter …,0.0,0.0
North America International Auto Show Preview: TFL Behind The Scenes [Video]: What’s…   omanmica/the_first_lemming/%7E3/K4Sf_50qUnY/?utm_sourcelvr.it&utm_medium=twitter …,0.0,0.0
"Nissan Qashqai headed to the US, to debut at the Detroit Auto Show: Filed under:… . san-qashqai-detroit-auto-show/?utm_sourcelvr.it&utm_medium=twitter …",0.0,1.0
"I love all your cars they make me lagh and so do you I hope I get to meet you one day I LOVE YOU!""""",0.0,0.0
God damn I hear a gang of cop cars close !,0.0,0.0
All these honking and alarming cars reminds me of edsa traffic,0.0,1.0
Make Money! Drive Fast Cars !! And Bang Models!!! Damn...That Shit is Good Life These are the… .,0.0,0.0
"Proper question. did when younger: buy rental units, lunches, cars ; but A) never Ran for pub off; B) stopped, when employed by lawfirm,2000  tus/815225535311835136 …",0.0,1.0
U know driving during New Year's Eve is scary when you almost get hit times by cars flying mph in the parking lot,0.0,2.0
Spiderman Cars Review Show | Yellow Supercar Transportation and Smash Music Cartoon for CHildren:   на,0.0,0.0
"Kareoke, fireworks, torotots, and a lot of honking from cars and firetrucks all at the same time",0.0,3.0
"Hi Alex, I'm sorry to learn that football fans' cars are taking up the store's parking lot. I understand your disappointment. /3",0.0,0.0
"Beauty and the Beast, Despicable Me , Cars .. bruh I can't wait",0.0,0.0
What makes men chase women they've no intention of marrying? The same urge that makes dogs chase cars they've no plan on driving!,1.0,3.0
– Episode -   isode-5/?utm_source=twitter&utm_medium=evergreen_post_tweeter&utm_campaign=website …,0.0,0.0
", a year rich in cars , by certain events such as Rétromobile, demonstrations against traffic… .",0.0,0.0
"Check out this story about Charity Cars , Inc. on  ",0.0,0.0
"Fuck money.. it comes and it goes. Fuck the jewelry, designer labels, the cars , and fuck the clothes.",0.0,1.0
Interesting piece on flying cars . . /12/30/14105960/flying-car-future-elained?utm_campaign=vox&utm_content=entry&utm_mediumcial&utm_source=twitter …  GOOG,0.0,0.0
I pay 60/mo total for ROP life for my wife and I. 550 for health (fam of ) via a co-op. 400 for two cars .,0.0,1.0
clean up and all their cars won't even fit cus our driveway is small and our neighbors won't let us park in other places,0.0,0.0
"With almost new cars in the inventory, there's bound to be one you're in love with… .",0.0,0.0
Lakas ng torotot and people screaming Happy New Year the honking cars I can't,0.0,0.0
self driving cars are gonna be a hoot,0.0,0.0
Our featured vehicles are the cars we’d buy for ourselves. . les/used.htm …,0.0,0.0
Police Interceptor Sedan ..  - bids  ,0.0,0.0
People are really celebrating the new year. No cars on the road  ,0.0,0.0
"Love Cars ? You have to see this! Tour it now: Granite Hill - Grants Pass, OR:  ",0.0,0.0
"Dang! I've logged way over ,000 miles through planes, trains and cars this year in search of the perfect photo or graphic design in !",0.0,0.0
Makvin Cars Funny Spider-Man Hulk Racing Adventure Children's songs:   на,0.0,0.0
Since my accident my parents said the only time they are gonna let me drive is if they wanna play bumper cars,0.0,7.0
cars looking epic in the snow  ,0.0,0.0
haha yeah he initially was obsessed with cars but luckily this has passed,0.0,1.0
"We our houses + cars , but what about our online life? Cleaning gets energy moving, what can you delete today?  ",0.0,0.0
China gets up to speed in competition for driverless cars - USA -   Chinadaily.com.cn  ,0.0,0.0
eBay: Ford escort mk2 rs2000 custom     ukdeals.rssdata.net,1.0,5.0
Come to Jim Bass Cars and Trucks and check out our end of the year deals!  ,0.0,0.0
Make the most of every litre of fuel with one of these economical cars  ,0.0,0.0
as of AM wait times to cross into the U.S. and Canada is less than min. for cars and commercial vehicles,0.0,0.0
I post SOURCED & U respond w/ childish name-calling> Either do the same & like an adult or 'd!,0.0,0.0
Your love for cars much be greater than your love for your life  d/status/815225810898583552 …,0.0,1.0
the love for cars and pushing them to their limits,0.0,1.0
Early 's F1 cars were awesome...,1.0,1.0
"for , , and ( as !) -   .",0.0,1.0
Ik vind een -video leuk:   Driving Two Cars At The Same Time! - Driver San Francisco,0.0,0.0
Magic Kingdom parking entrance is backed up past Epcot Center Drive. Epcot about cars deep across all lanes right now,0.0,0.0
Cars for Young Students living in Philly . eensive-cars-college-students-young-living-philly-reynolds …,0.0,0.0
Gay ass car.When he pushes the horn it says dick dick.,0.0,1.0
Check this out !! Its amazing custom cars in the world !!  atus/815224046652563456 …,1.0,3.0
. I think solely to sell RC cars and soldering kits,0.0,0.0
"Why was the year that cars took the wheel, via -  ",0.0,0.0
Name-calling? U answer to name-calling by name-calling. Typical,0.0,0.0
She got cars a house a line of clothing and her college paid.,0.0,0.0
Saw Walking on Cars live!,0.0,2.0
"We have trains, trucks, tractors, cars , blocks & even boats.… . VXTah-vUpIQUFtirSh96DZE9gY0/ …",0.0,0.0
Wen a bitch say oh baby I want one of these cars times outta ten dats da one her side nigga got lol,0.0,0.0
"Here's the repeated childish response SOURCED re: . NO , NO sources, childish idiocy, *SMH*:  /status/815224696127897601 …",0.0,0.0
"I liked a video from   GTA PC Online - Flying Cars , Ramp Cars , Ugly Masks, and Rocket",0.0,0.0
I told them how If my son wants to wear a dress I will let him & If my daughter wants to play with cars I will let her.,1.0,0.0
